AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.employees
32Z9ZLUT1MXBT80CDPTSQLGKB9YHOS,A2I159VITLD19Y,31SIZS5W59SPHUT2Y4SO4BI7YY7RQA,Fri Jun 05 04:45:55 PDT 2015,Fri Jun 05 04:46:03 PDT 2015,2015-06-05 12:47:39 UTC,Envy,33
32M8BPYGAUZNXQUYVOY5LO8XKZJGIS,AEK2SAEL9GG39,3XBYQ44Z6PH7H62GE2WPWF1BAJTTWZ,Thu Jun 04 16:57:45 PDT 2015,Thu Jun 04 16:58:41 PDT 2015,2015-06-05 01:02:45 UTC,Envivio,163
3XXU1SWE8N8BG40F5YHPJYXY0BT0AB,A3RUUTINBKU8YE,3YLTXLH3DFJRSOEK2M15Q2QR6TOPHL,Fri Jun 05 04:45:59 PDT 2015,Fri Jun 05 04:55:34 PDT 2015,2015-06-05 12:57:42 UTC,ENTEGRIS INC,3348
34HJIJKLP69C7GLEZUVNRO1O2W54VP,A29CE8ETC87GV6,3AXFSPQOYQBBSHKGCJ8LQLS2HEDJFN,Thu Jun 04 16:22:55 PDT 2015,Thu Jun 04 16:23:25 PDT 2015,2015-06-05 00:27:55 UTC,Enphase Energy  Inc.,539
3SUWZRL0MZQ9KS36NSZSOIXGYS9E6F,AEK2SAEL9GG39,360ZO6N6J1WSSFZOCULLWHY8IADM92,Thu Jun 04 16:58:41 PDT 2015,Thu Jun 04 16:59:00 PDT 2015,2015-06-05 01:02:45 UTC,Energy Recovery Inc.,116
3QEMNNSB2YCNWM3BA7T0OEFRTRR7DD,A29CE8ETC87GV6,3D7VY91L65ABG8ELAEZHNNTY6AGBM1,Thu Jun 04 16:22:25 PDT 2015,Thu Jun 04 16:22:55 PDT 2015,2015-06-05 00:27:54 UTC,EMCORE Corporation,769
3KXIR214I5T3APNCBKBCPJ4D5YC24F,A29CE8ETC87GV6,39WICJI5AT56CK9RAAA5D6RVXML3ZJ,Thu Jun 04 16:21:45 PDT 2015,Thu Jun 04 16:22:25 PDT 2015,2015-06-05 00:22:49 UTC,EMC Corporation,70000
3L4PIM1GQUT0CGIHFHEK6GGSCRNYR7,AEK2SAEL9GG39,351S7I5UG99NG9XXA7RYYQ1BJ5ZJNU,Thu Jun 04 15:29:42 PDT 2015,Thu Jun 04 15:31:20 PDT 2015,2015-06-04 23:33:01 UTC,EMC Corporation,70000
3ZWFC4W1UVKUCP1MARMWHV9C6G0RF6,A3JGACCS9G5MGA,3P4ZBJFX2VGXY1KFJIR0FBMAJALWFU,Thu Jun 04 16:20:29 PDT 2015,Thu Jun 04 16:21:21 PDT 2015,2015-06-05 00:22:49 UTC,EMC Corporation,70000
3QXNC7EIPJ8XBLQADS3PN3MEUT609R,A1XOXGWBAN6HEJ,3KL228NDMVZCH1MT5OEF9LSRXJ5KGG,Fri Jun 05 03:03:40 PDT 2015,Fri Jun 05 03:43:27 PDT 2015,Fri Jun 05 04:36:02 PDT 2015,EMC Corporation,70000
3U84XHCDIDQTG0QO0RKQCUEKQ8BZ4M,A3N6Z886JPK4BG,3RZS0FBRWKN0BG34GUN4FBTBT1JCPZ,Fri Jun 05 03:56:44 PDT 2015,Fri Jun 05 03:57:25 PDT 2015,Fri Jun 05 04:36:10 PDT 2015,EMC Corporation,70000
3NS0A6KXC5L9SGJ8VSMRLJBNGCJZG6,A29CE8ETC87GV6,3HEA4ZVWVDZBJLC6H5RI3ZIKAJ3553,Thu Jun 04 16:21:28 PDT 2015,Thu Jun 04 16:21:44 PDT 2015,2015-06-05 00:22:49 UTC,eMagin Corp.,80
3LWJHTCVCDZU0OMMXCXWC5Z7AVZQF7,A1XOXGWBAN6HEJ,33IXYHIZB5VJG7MCANIN9MLL3342EV,Fri Jun 05 03:45:21 PDT 2015,Fri Jun 05 04:35:22 PDT 2015,Fri Jun 05 04:37:35 PDT 2015,Ellie Mae Inc,640
3NAPMVF0ZXS0TC5VDI9JSVONW0027X,A1WX1XX58WCVTS,3VQTAXTYN3YUTGJUJGQ3EXASJWJBUT,Thu Jun 04 15:46:11 PDT 2015,Thu Jun 04 15:46:45 PDT 2015,2015-06-04 23:47:54 UTC,Ellie Mae Inc,640
31Q0U3WYDQST4RNZUE95NCEI4UP71O,A3JGACCS9G5MGA,31MBOZ6PAO4AKVO6O2UXYUKROQPLCF,Thu Jun 04 16:39:01 PDT 2015,Thu Jun 04 16:40:13 PDT 2015,2015-06-05 00:42:48 UTC,Ellie Mae Inc,640
3LEIZ60CDKCUD6W0HMGHT2P0C0SZ9L,A2I159VITLD19Y,3PUOXASB57GSRMY7RJBF4JUHXFMZ9P,Fri Jun 05 04:41:28 PDT 2015,Fri Jun 05 04:41:41 PDT 2015,2015-06-05 12:42:39 UTC,Elemental Technologies,142
3XCC1ODXDMOR3ERVO7XQTUDQDJAQR2,A2I159VITLD19Y,35A1YQPVFETNV97LOPACS8MPF62I5L,Fri Jun 05 03:48:18 PDT 2015,Fri Jun 05 03:48:33 PDT 2015,Fri Jun 05 04:37:38 PDT 2015,Electronics for Imaging,2672
3ITXP059PXWMI6NV86DMM360LQ3SJ3,A2I159VITLD19Y,38G0E1M85MI92UH0OXH3F94ZMPRUVC,Fri Jun 05 04:16:51 PDT 2015,Fri Jun 05 04:19:27 PDT 2015,Fri Jun 05 04:37:41 PDT 2015,Electronic Data Systems,117000
3PJ71Z61R5FXIABS9B7P185OZKB910,A29CE8ETC87GV6,35ZRNT9RUIBUDGVK81ZOX8KRDIHO31,Thu Jun 04 16:20:23 PDT 2015,Thu Jun 04 16:20:50 PDT 2015,2015-06-05 00:22:49 UTC,Electronic Arts,9370
3A4NIXBJ77CPF1YQRUTDQ9KMXQNLMJ,A2I159VITLD19Y,3J6BHNX0U95IRT3FSSRAZ51OYVRKNO,Fri Jun 05 03:16:21 PDT 2015,Fri Jun 05 03:16:35 PDT 2015,2015-06-05 11:17:39 UTC,Electronic Arts,9370
3EJPLAJKENT7VNU2JFD59SYYMZG6ZD,A1XOXGWBAN6HEJ,3IZPORCT1FMC41UZFE5UVXQ67BBRHE,Fri Jun 05 03:03:20 PDT 2015,Fri Jun 05 03:23:17 PDT 2015,2015-06-05 11:27:38 UTC,Electronic Arts,9370
3OF2M9AATH1EU2FRLJ76JB3GNTYKZS,AEK2SAEL9GG39,3MDKGGG61Q09NRNANKJLYL2YMH0T6Y,Thu Jun 04 15:36:39 PDT 2015,Thu Jun 04 15:37:22 PDT 2015,2015-06-04 23:38:02 UTC,eFront Financial Solutions,550
3S4AW7T80CV9BB9KLQTH4F3MBY34L6,A29CE8ETC87GV6,3NSM4HLQNR7P5TE2LP3OZL822BDQQE,Thu Jun 04 16:19:56 PDT 2015,Thu Jun 04 16:20:23 PDT 2015,2015-06-05 00:22:49 UTC,Edgewater Technology Inc.,414
308Q0PEVB9Q8IG7QHISVT7MAGMN9IT,A3CC9BWPLAR31J,3KG2UQJ0MJ142W1A5XB7VRDXX0QNQO,Thu Jun 04 16:48:00 PDT 2015,Thu Jun 04 16:48:43 PDT 2015,2015-06-05 00:52:46 UTC,Edgewater Technology Inc.,414
3HMVI3QICK5CJBJ0HNZ50PYF8TV1YG,A1WX1XX58WCVTS,38LRF35D5L9PQLFH4NBXWECGV463UU,Thu Jun 04 15:44:25 PDT 2015,Thu Jun 04 15:46:07 PDT 2015,2015-06-04 23:47:54 UTC,Ebix Inc,2343
3NOKK93PR2LDX7WLTAIQ06PTFQWEEZ,A3JGACCS9G5MGA,3EQVJH0T40YPKG7RJ3APVCROVVGTHZ,Thu Jun 04 16:37:45 PDT 2015,Thu Jun 04 16:39:00 PDT 2015,2015-06-05 00:42:47 UTC,Ebix Inc,2343
33FOTY3KENYZG8IVLVHG3Y6W56G1CD,A1XOXGWBAN6HEJ,3UUIU9GZC5ID4NNWI19G6FOYQNJ5TQ,Fri Jun 05 03:45:20 PDT 2015,Fri Jun 05 04:32:16 PDT 2015,Fri Jun 05 04:35:20 PDT 2015,Ebix Inc,2343
39RP059MEI6D2SCE0H4JC6OHLV8BMJ,AEK2SAEL9GG39,3TLFH2L6Y91L5Q490I7I88LM6CYT2H,Thu Jun 04 15:58:47 PDT 2015,Thu Jun 04 15:59:31 PDT 2015,2015-06-05 00:02:47 UTC,eBay,34600
3V26SBZTBER9JXEDLKAG6QRTR29ZZR,A3RUUTINBKU8YE,324N5FAHSXOVZYCOUJD19MV1KX0KVA,Thu Jun 04 15:22:24 PDT 2015,Thu Jun 04 15:32:58 PDT 2015,,eBay,34600
3ERMJ6L4DZ5Q0G9ON0S3742L26J7MX,A2I159VITLD19Y,3SR6AEG6W56L126LT9XO3TJ3AYRHY7,Fri Jun 05 03:32:54 PDT 2015,Fri Jun 05 03:33:09 PDT 2015,Fri Jun 05 04:35:17 PDT 2015,eBay,34600
30JNVC0ORAXEEKDSS2LWFQBKQACQH5,A3N6Z886JPK4BG,34OWYT6U3WU6WW9XRFNT4ORR12LI9C,Fri Jun 05 03:45:50 PDT 2015,Fri Jun 05 03:48:47 PDT 2015,Fri Jun 05 04:37:37 PDT 2015,eBay,34600
3AQF3RZ559V1Q632I3JY60IGATM6FN,A29CE8ETC87GV6,3HXCEECSQM67SN6FZV3V30N86NFYZJ,Thu Jun 04 16:16:55 PDT 2015,Thu Jun 04 16:17:31 PDT 2015,2015-06-05 00:17:47 UTC,EarthLink Holdings Corp.,2402
3E1QT0TDFQM84BOGCQMHTBRZWH4I8E,A1XOXGWBAN6HEJ,3HUR21WDDU2INS60YDFA6F7XYOAXYG,Fri Jun 05 03:03:26 PDT 2015,Fri Jun 05 03:32:08 PDT 2015,2015-06-05 11:32:37 UTC,EarthLink Holdings Corp.,2402
3ZR9AIQJUCMWEFKYWX7Y6VBY81W403,A2I159VITLD19Y,34HEO7RUG67XUEML98V2EB32UGMARN,Fri Jun 05 04:41:14 PDT 2015,Fri Jun 05 04:41:28 PDT 2015,2015-06-05 12:42:39 UTC,EagleView Technologies,439
3UNH76FOCTI9F05PA9I3KHMI64SMYB,A3CC9BWPLAR31J,3FVBZG9CLJRO47A0L1MFB1PJYKKH0C,Thu Jun 04 16:52:51 PDT 2015,Thu Jun 04 16:55:36 PDT 2015,2015-06-05 00:57:49 UTC,E2open  Inc,501
3LEIZ60CDKCUD6W0HMGHT2P0CZJZ9A,A3N4E1UL8NG4FO,3TTPFEFXCTXJIIWFNQ2WK2ZABN6H6D,Thu Jun 04 15:00:19 PDT 2015,Thu Jun 04 15:05:53 PDT 2015,2015-06-04 23:07:41 UTC,E-Trade,3000
33OOO72IVIY0PSU4NE1Q94PRXP9TCG,A2I159VITLD19Y,336OE47KI2XMUY65JXW4XXPW751WVC,Fri Jun 05 04:33:28 PDT 2015,Fri Jun 05 04:33:35 PDT 2015,Fri Jun 05 04:37:34 PDT 2015,Duda,68
3F0BG9B9MQ0QUXY263GE1ZPSBFTY78,A3RUUTINBKU8YE,38Z7YZ2SB3FCOVQJ8HYFQJHGB1WIQ3,Thu Jun 04 15:23:34 PDT 2015,Thu Jun 04 15:34:21 PDT 2015,2015-06-04 23:38:01 UTC,DST SYSTEMS,12925
39L1G8WVWR4B38MCS26FAV22ZS113B,A29CE8ETC87GV6,356ZPKYPUHUDEJ49CM5TC2LUWO8YPY,Thu Jun 04 16:16:30 PDT 2015,Thu Jun 04 16:16:54 PDT 2015,2015-06-05 00:17:47 UTC,DSP Group Inc.,313
3SKRO2GZ724HZ6UJD8YERHJ4AEO1KN,A29CE8ETC87GV6,3R868ACW4SP76WLF5PHPW0G41RQGZ4,Thu Jun 04 16:16:03 PDT 2015,Thu Jun 04 16:16:29 PDT 2015,2015-06-05 00:17:46 UTC,Dot Hill Systems Corp.,324
3I2PTA7R3U75GAE0YNOTSIRCIRGQK9,A2I159VITLD19Y,34XASH8KLQZDK2FVTJHII7YNNFNPMU,Fri Jun 05 03:46:38 PDT 2015,Fri Jun 05 03:46:48 PDT 2015,Fri Jun 05 04:37:38 PDT 2015,Dolby Laboratories,1667
336YQZE83WRBDCV5Z7D69KOPB0RM50,A1XOXGWBAN6HEJ,3TL87MO8CM2HN78GF4KY605UL4AFLF,Fri Jun 05 04:37:21 PDT 2015,Fri Jun 05 05:17:41 PDT 2015,,Direct View Holdings,7000
3BV8HQ2ZZXE6UFMU7NX6SZ7PDD96AA,A29CE8ETC87GV6,3EHIMLB7F7C6MWF3G5ZU4GV1HIWH8Z,Thu Jun 04 16:15:35 PDT 2015,Thu Jun 04 16:16:02 PDT 2015,2015-06-05 00:17:46 UTC,Diodes Incorporated,5394
3CPLWGV3MPC0WHIHEY5NYFIR2MJN9R,ANFWGSQ8BQRZ,3BAWBGQGYLC74J54BPOS5HQFEET7VM,Fri Jun 05 04:16:52 PDT 2015,Fri Jun 05 04:21:13 PDT 2015,Fri Jun 05 04:37:44 PDT 2015,Diodes Incorporated,5394
3ZDAD0O1T2QOSQ5ZEAXDNHA1Y7XTXI,A2I159VITLD19Y,351S7I5UG99NG9XXA7RYYQ1BJ6RNJS,Fri Jun 05 04:41:41 PDT 2015,Fri Jun 05 04:41:51 PDT 2015,2015-06-05 12:42:39 UTC,Digital Roots,20
338JKRMM27CMR46B36OAPQWFMSRHAQ,A1XOXGWBAN6HEJ,3VGET1QSZ0CKJ8591ZTORJ9TLNV7WW,Fri Jun 05 03:53:56 PDT 2015,Fri Jun 05 04:49:53 PDT 2015,2015-06-05 12:52:40 UTC,Digi International Inc.,600
3ND9UOO81LFLKDS4VWZ0Z7MDVS2LWB,A1XOXGWBAN6HEJ,3IH9TRB0FBCO7R62N280PI983QXI13,Fri Jun 05 03:57:27 PDT 2015,Fri Jun 05 03:58:14 PDT 2015,Fri Jun 05 04:36:00 PDT 2015,Diebold,16000
3N8OEVH1FS3LLPMZH2OIAUDLNVBOOM,A2I159VITLD19Y,3BFF0DJK8XPEAPL7UXMOZQYQ47QSTE,Fri Jun 05 04:43:44 PDT 2015,Fri Jun 05 04:43:54 PDT 2015,2015-06-05 12:47:38 UTC,Dice Communications,34
3U8YCDAGXQT33K7WUUEB9YC34TEQ07,A2I159VITLD19Y,3PGQRAZX02XARBK1439N77Q5J98SY3,Fri Jun 05 04:47:49 PDT 2015,Fri Jun 05 04:54:04 PDT 2015,2015-06-05 12:57:42 UTC,Dialog Direct,4100
3Z7VU45IPZUCO1T5D91OEW7HEN1Z17,A3JGACCS9G5MGA,3D06DR5225W6XY9T40ZLSC9SOSVMAH,Thu Jun 04 16:36:37 PDT 2015,Thu Jun 04 16:37:44 PDT 2015,,Descartes Systems Group Inc.,938
3G5F9DBFOQA6JS99E1F6LDAS72RVH4,A1XOXGWBAN6HEJ,3G5RUKN2ECGYAXKOOV0L9WN8N1FN9X,Fri Jun 05 03:45:19 PDT 2015,Fri Jun 05 04:29:00 PDT 2015,Fri Jun 05 04:35:58 PDT 2015,Descartes Systems Group Inc.,938
3OWEPKL08APWIYUOZ173KJRL7WU7NY,A2I159VITLD19Y,324N5FAHSXOVZYCOUJD19MV1KYTVKG,Fri Jun 05 03:56:58 PDT 2015,Fri Jun 05 03:57:17 PDT 2015,Fri Jun 05 04:37:33 PDT 2015,Depomed,324
3WRFBPLXRB1EHFT1XP4D72F52T6N35,A2BA9Y6VGW6WS1,3PKJ68EHDN9V6DBM79WLT64FXTQJHL,Thu Jun 04 16:31:10 PDT 2015,Thu Jun 04 16:31:29 PDT 2015,2015-06-05 00:32:48 UTC,Dell,106700
3LOZAJ85YEQU8RBMVVDHMU1BYS9X2F,A2QVMCGDLTWV9,3W5PY7V3UPKHS81BH909F6ZINP2YJY,Thu Jun 04 14:26:04 PDT 2015,Thu Jun 04 14:27:05 PDT 2015,Thu Jun 04 14:41:51 PDT 2015,Dell,106700
37W3JXSD67L5KCZ3EBOQTFO9463WY9,A2F6ZON8X5EAGL,3Q2T3FD0ONL6DDA8VLKB54VMII3M3L,Thu Jun 04 15:48:57 PDT 2015,Thu Jun 04 15:49:54 PDT 2015,2015-06-04 23:52:46 UTC,Dell,106700
33PPO7FECWSKL6K7TYXXF350773IDK,AEK2SAEL9GG39,3MVY4USGB60O1B5W0LNKLJWHTPHISS,Thu Jun 04 16:47:24 PDT 2015,Thu Jun 04 16:47:44 PDT 2015,,Dell,106700
3U8YCDAGXQT33K7WUUEB9YC34S80Q9,A3CC9BWPLAR31J,3WJGKMRWVIMRMJ0EBLW9FHCMFHNDCR,Thu Jun 04 15:56:08 PDT 2015,Thu Jun 04 15:58:07 PDT 2015,2015-06-05 00:02:46 UTC,Dell,106700
3QILPRALQ680ICZ796Z9YJNGIFY8NI,A29CE8ETC87GV6,34R0BODSP1CBF45ZS6KL7TOXNC3E5E,Thu Jun 04 16:14:55 PDT 2015,Thu Jun 04 16:15:34 PDT 2015,2015-06-05 00:17:46 UTC,Datawatch Corporation,189
30IQTZXKALJNCH88G893368W1VW0X7,A29CE8ETC87GV6,3V7ICJJAZATVCIPF4AZL1TCYKJV4BZ,Thu Jun 04 16:14:26 PDT 2015,Thu Jun 04 16:14:54 PDT 2015,2015-06-05 00:17:46 UTC,Dataram Corporation,54
33JKGHPFYD7F311B379S31OB2KKNMI,A3RUUTINBKU8YE,375VMB7D4JWIZMME3VSVQKAHSM7IDY,Thu Jun 04 15:21:14 PDT 2015,Thu Jun 04 15:30:28 PDT 2015,2015-06-04 23:33:01 UTC,DATALINK CORP,674
33IZTU6J82ENDQSKPASNDCEFWNEXSQ,A29CE8ETC87GV6,3LOJFQ4BOXS95HC23YD730PUKQWDK4,Thu Jun 04 16:13:55 PDT 2015,Thu Jun 04 16:14:24 PDT 2015,2015-06-05 00:17:46 UTC,Daegis Inc.,123
388U7OUMF8E3FLMW793BEOM80EB0RB,A29CE8ETC87GV6,3IHWR4LC7DQ6IRQNMNHF4SWGHVAI8S,Thu Jun 04 16:13:23 PDT 2015,Thu Jun 04 16:13:54 PDT 2015,2015-06-05 00:17:46 UTC,Cypress Semiconductor Corporation,3350
3QIYRE09Y4UI7CFMALQUJ9084AU1NV,A2I159VITLD19Y,386T3MLZLN8VBW97IXS9YOWKV2M80I,Fri Jun 05 03:49:55 PDT 2015,Fri Jun 05 03:50:06 PDT 2015,Fri Jun 05 04:37:41 PDT 2015,Cypress Semiconductor Corporation,3350
3PJUZCGDJ7TFTAVD8WG4GISWDQH89J,A29CE8ETC87GV6,3MXX6RQ9EVIXGCQPNFHMWDHN1NAP45,Thu Jun 04 16:12:47 PDT 2015,Thu Jun 04 16:13:22 PDT 2015,2015-06-05 00:17:46 UTC,Crossroads Systems  Inc.,47
3K5TEWLKGWO6FNKTKJXRLPB77E4VIT,A29CE8ETC87GV6,3KTCJ4SCVGEA3AWT8H6SHBGPKYP1M8,Thu Jun 04 16:12:13 PDT 2015,Thu Jun 04 16:12:47 PDT 2015,2015-06-05 00:17:45 UTC,Cree  Inc.,7130
3FE2ERCCZYL36PY0W21XZUIBXZ2POX,A29CE8ETC87GV6,3W5PY7V3UPKHS81BH909F6ZINP3JYK,Thu Jun 04 16:11:46 PDT 2015,Thu Jun 04 16:12:11 PDT 2015,2015-06-05 00:12:48 UTC,Cray Inc.,1138
34BBWHLWHBOJUCKYAT2N7RULEO8WI8,A1XOXGWBAN6HEJ,3SA4EMRVJVFGHO8O4EUKKARAKCN0PV,Fri Jun 05 03:56:24 PDT 2015,Fri Jun 05 03:57:25 PDT 2015,Fri Jun 05 04:36:11 PDT 2015,Cray Inc.,1138
39GAF6DQWSDVFHOVCCCLTQULQDZV19,A2I159VITLD19Y,344M16OZKISF5TB5W6G71AOJEYVNE7,Fri Jun 05 04:46:35 PDT 2015,Fri Jun 05 04:46:44 PDT 2015,2015-06-05 12:47:39 UTC,Cradle Solution,20
3FIUS151DWF91ZO350Y20CVH5MOGGX,AEK2SAEL9GG39,3R5OYNIC2CMHXX5F2GIU4LTFHMQTP4,Thu Jun 04 15:55:23 PDT 2015,Thu Jun 04 15:55:40 PDT 2015,2015-06-04 23:57:44 UTC,Coverity,250
354P56DE9LGTYBMT7XOPJD1RUUZS7Q,A29CE8ETC87GV6,3KG2UQJ0MJ142W1A5XB7VRDXX0QQNR,Thu Jun 04 16:11:07 PDT 2015,Thu Jun 04 16:11:45 PDT 2015,2015-06-05 00:12:48 UTC,Cover-All Technologies Inc.,60
3W92K5RLWVUU3ZPEDZEXWG722T1V5O,A2I159VITLD19Y,31GN6YMHLP5626P1P2RZMA5P818SW4,Fri Jun 05 04:08:17 PDT 2015,Fri Jun 05 04:08:28 PDT 2015,Fri Jun 05 04:37:32 PDT 2015,Coupons.com Inc,552
3TESA3PJ32N9LJGBR6USQMZBXVIMMR,A2I159VITLD19Y,38XPGNCKHTDALWNL9RQL2565NC34VZ,Fri Jun 05 04:39:25 PDT 2015,Fri Jun 05 04:39:35 PDT 2015,2015-06-05 12:42:38 UTC,Coupa Software,186
3PM8NZGV8ZTB0AD7X63IICZEE0WQXZ,A3N6Z886JPK4BG,33N1S8XHHMYA2HVCN6WMPDCYZ3Z1ZJ,Fri Jun 05 04:11:16 PDT 2015,Fri Jun 05 04:11:47 PDT 2015,Fri Jun 05 04:37:35 PDT 2015,Corning Incorporated,34600
3E4GGUZ1T94OORCFWCYSW0T92K0K2L,A29CE8ETC87GV6,3ZCC2DXSD7H7NXWA391CPTE60TBYYS,Thu Jun 04 16:09:38 PDT 2015,Thu Jun 04 16:10:31 PDT 2015,2015-06-05 00:12:48 UTC,Cornerstone OnDemand  Inc.,1425
3EFVCAY5L4M4ZM8MU87H5C6Z9VRJ8N,A1WX1XX58WCVTS,3PKVGQTFIHXYQWKOPE9IHXL9X6WYRQ,Thu Jun 04 15:43:14 PDT 2015,Thu Jun 04 15:44:01 PDT 2015,2015-06-04 23:47:53 UTC,Constant Contact Inc,1400
3HVVDCPGTF5DSVV9J6JF6VHA0COTYJ,A3JGACCS9G5MGA,3EKTG13IZUGNTH0X1ROB1QP3I4TLMX,Thu Jun 04 16:35:50 PDT 2015,Thu Jun 04 16:36:36 PDT 2015,2015-06-05 00:37:51 UTC,Constant Contact,1235
3300DTYQT3U2UAMQ21DQUNE7YUKQEP,A1XOXGWBAN6HEJ,382GHPVPHS4Q9NL2PHKFJAEMWSB342,Fri Jun 05 03:45:16 PDT 2015,Fri Jun 05 04:26:43 PDT 2015,Fri Jun 05 04:37:41 PDT 2015,Constant Contact,1235
3M1CVSFP61IZ4X5EMWB4Y4OGDELAQB,A29CE8ETC87GV6,3MGHRFQY2L2AQ20PV1Q3X1KMOGX0YU,Thu Jun 04 16:09:04 PDT 2015,Thu Jun 04 16:09:36 PDT 2015,2015-06-05 00:12:48 UTC,Concurrent Computer Corporation,236
326O153BMJB851ILXF76UO78FETED4,A3CC9BWPLAR31J,388FBO7JZR6DBYSWW7S18DGZW97YN2,Thu Jun 04 16:02:23 PDT 2015,Thu Jun 04 16:04:32 PDT 2015,2015-06-05 00:07:44 UTC,Concurrent Computer Corporation,236
3UN61F00HX22AS8X4F9NVJIZHNQR5T,A3N6Z886JPK4BG,3N3WJQXELS3XMDW4R95RMHB5C05L21,Fri Jun 05 04:37:49 PDT 2015,Fri Jun 05 04:38:15 PDT 2015,2015-06-05 12:42:37 UTC,Computer Sciences Corporation,79000
33IZTU6J82ENDQSKPASNDCEFWNCSXJ,A3RUUTINBKU8YE,3566S7OX5DWRI7P64B43YTJZP9U17X,Thu Jun 04 15:24:44 PDT 2015,Thu Jun 04 15:35:50 PDT 2015,2015-06-04 23:38:01 UTC,Computer Sciences Corporation,79000
3483FV8BEFWHPCRQU84RMHOR1PF621,A1WX1XX58WCVTS,3MWOYZD5WV11HKOUQKJ36MIXIZ8NOG,Thu Jun 04 15:42:35 PDT 2015,Thu Jun 04 15:43:11 PDT 2015,2015-06-04 23:47:53 UTC,Commvault Systems Inc,2287
3R2UR8A0IBT8FY0RITBET74EZYCXOU,A3JGACCS9G5MGA,3T8DUCXY0NJW5AP8LRMXIVT0CI8T99,Thu Jun 04 16:35:03 PDT 2015,Thu Jun 04 16:35:49 PDT 2015,2015-06-05 00:37:51 UTC,Commvault Systems Inc,2287
3MX2NQ3YCA7M7OU9DEFFK14NI395XZ,A3CC9BWPLAR31J,3PEG1BH7AE4GQKEIP2M18A1UH5LBKW,Thu Jun 04 16:57:56 PDT 2015,Thu Jun 04 17:02:10 PDT 2015,2015-06-05 01:02:45 UTC,Commvault Systems Inc,2287
33M4IA01QHEBCBS7ALSIN29JALVRXW,A29CE8ETC87GV6,3W9XHF7WGK8GM68ZPODM847GNCKTK3,Thu Jun 04 16:08:35 PDT 2015,Thu Jun 04 16:09:03 PDT 2015,2015-06-05 00:12:47 UTC,Commvault Systems Inc,2287
3H7Z272LX8KV04V3JAL57DEH2V1LPI,A2LN42YO5UY41W,3B286OTISEUGWQ3813MTCKHBKZSAJV,Fri Jun 05 04:20:46 PDT 2015,Fri Jun 05 04:22:36 PDT 2015,Fri Jun 05 04:37:43 PDT 2015,Commvault Systems Inc,2287
3L4D84MIL05XSX9FXC1NIPZYCFLJH8,A1XOXGWBAN6HEJ,3S1L4CQSFXI0ROHCIDV8XMPJRSBAFS,Fri Jun 05 03:45:15 PDT 2015,Fri Jun 05 04:25:19 PDT 2015,Fri Jun 05 04:36:10 PDT 2015,Commvault Systems Inc,2287
3VAR3R6G1QEI0XZJALZMD8NL8Q4O8G,A2I159VITLD19Y,3URJ6VVYUP0FVCEO8F477DCXRJ64OX,Fri Jun 05 03:47:26 PDT 2015,Fri Jun 05 03:47:38 PDT 2015,Fri Jun 05 04:35:20 PDT 2015,Coherent,2519
35L9RVQFCPV66DK99B51PR89TVJHU2,A3N6Z886JPK4BG,3GVPRXWRPH72IDL4CIP9QS0L6CXI70,Fri Jun 05 04:00:26 PDT 2015,Fri Jun 05 04:01:18 PDT 2015,Fri Jun 05 04:35:59 PDT 2015,Cognizant Technology Solutions Corp,211500
3TEM0PF1Q6A9EB3RP88R9Z54LEQ0DD,A31TXYM9MGG8AM,30UZJB2POHP856P23M3PO2K0WO6357,Fri Jun 05 04:46:54 PDT 2015,Fri Jun 05 04:48:32 PDT 2015,2015-06-05 12:52:39 UTC,Cognizant Technology Solutions Corp,211500
39DD6S19JQOB82NHPXW3LGQB3W5ZEQ,A2BA9Y6VGW6WS1,3AA88CN98PGC3S7TZU0LGLZV2E2YKX,Thu Jun 04 16:39:47 PDT 2015,Thu Jun 04 16:41:03 PDT 2015,2015-06-05 00:42:48 UTC,Cognizant Technology Solutions Corp,211500
3IX2EGZR7CWAHRNITHDHWT14ZOMJR8,A2I159VITLD19Y,3511RHPADVREQXDP6ZKSNPJDOSKLRF,Fri Jun 05 04:35:51 PDT 2015,Fri Jun 05 04:35:57 PDT 2015,2015-06-05 12:37:39 UTC,Cogito,23
32EYX73OY1MJV7YC5GHV3VAFG3ERU4,A29CE8ETC87GV6,30P8I9JKOIYSHFRLNW9V7XCJN765VB,Thu Jun 04 16:07:50 PDT 2015,Thu Jun 04 16:08:34 PDT 2015,2015-06-05 00:12:47 UTC,Cogent Communications Holdings  Inc.,776
3U5NZHP4LSFTE8CDSP67FLLALEUPHH,A2I159VITLD19Y,301KG0KX9CYV0HDE0OQTUPIYVJW2HB,Fri Jun 05 04:40:37 PDT 2015,Fri Jun 05 04:40:48 PDT 2015,2015-06-05 12:42:38 UTC,Co-construct,16
39OWYR0EPL439QD8OMEQPR2994JFY2,A2I159VITLD19Y,3538U0YQ1F7073IR9YGYAEBDLIJF31,Fri Jun 05 04:33:45 PDT 2015,Fri Jun 05 04:33:53 PDT 2015,Fri Jun 05 04:37:38 PDT 2015,Cloudbilt,30
